source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2022,9,2022-09,14606.013136224,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2022,10,2022-10,14676.505254433,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2022,11,2022-11,14462.683466054998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2022,12,2022-12,15726.901931306,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,1,2023-01,14495.268776173998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,2,2023-02,13008.398919313,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,3,2023-03,14639.309006438998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,4,2023-04,15896.436283570001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,5,2023-05,14495.485611559001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,6,2023-06,14973.65334814,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,7,2023-07,15208.666383807,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,8,2023-08,14506.960878729999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,9,2023-09,13729.259427186,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,10,2023-10,14096.855343391002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,11,2023-11,14030.333661361998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2023,12,2023-12,15266.913924760001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,1,2024-01,14726.874220822,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,2,2024-02,14088.135531254995,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,3,2024-03,16172.493733147003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,4,2024-04,15385.384476458,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,5,2024-05,14920.666173111002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,6,2024-06,14939.974798450998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,7,2024-07,15394.414581346999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,8,2024-08,14493.522077947,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,9,2024-09,13620.935619304,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,10,2024-10,13891.250373973999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,11,2024-11,13010.821172136999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2024,12,2024-12,16500.296755517,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,1,2025-01,15360.222341142999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,2,2025-02,14326.443422827002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,3,2025-03,17502.982690381,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,4,2025-04,13405.494230165,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,5,2025-05,15269.975693350001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,6,2025-06,15810.563194569999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,7,2025-07,15679.682321081,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,8,2025-08,15092.182979451494,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,9,2025-09,14098.275841357286,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,10,2025-10,16938.452147028747,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,152,146,Sumatera Selatan,Rp Miliar/ Billions of Rp,2025,11,2025-11,15544.777165373484,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2018,9,2018-09,23928.03914883479,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2018,10,2018-10,25364.567791735084,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2018,11,2018-11,24928.79802554149,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2018,12,2018-12,27822.361270771136,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,1,2019-01,26760.242455041545,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,2,2019-02,21669.873563423924,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,3,2019-03,24259.1315065111,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,4,2019-04,24800.289060021278,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,5,2019-05,27369.359217990455,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,6,2019-06,21869.292494918427,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,7,2019-07,23481.20886613918,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,8,2019-08,23697.608782072148,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,9,2019-09,23171.66449973242,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,10,2019-10,22410.431313789784,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,11,2019-11,21773.23745665871,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2019,12,2019-12,23376.7689538642,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,1,2020-01,22539.05879020917,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,2,2020-02,22106.290303475518,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,3,2020-03,21652.385251177304,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,4,2020-04,18046.953162374874,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,5,2020-05,21321.387378093892,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,6,2020-06,16897.42824755371,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,7,2020-07,21809.729684511894,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,8,2020-08,22018.48217057749,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,9,2020-09,21317.260883566338,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,10,2020-10,24178.30433172085,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,11,2020-11,21110.7494632,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2020,12,2020-12,24931.495840300006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,1,2021-01,21766.2439892,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,2,2021-02,19978.32524629933,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,3,2021-03,23184.458191226877,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,4,2021-04,22520.77535578759,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,5,2021-05,23306.76545029371,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,6,2021-06,23051.74814,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,7,2021-07,22719.363117182493,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,8,2021-08,20220.423759999998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,9,2021-09,23461.901,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,10,2021-10,22871.3438,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,11,2021-11,23424.814349999997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2021,12,2021-12,26361.16308190625,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,1,2022-01,32006.234630251525,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,2,2022-02,28995.363656043006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,3,2022-03,34055.73751,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,4,2022-04,36399.574689999994,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,5,2022-05,30995.86561704,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,6,2022-06,30304.254851130998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,7,2022-07,34112.383082686,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,8,2022-08,33519.245938769,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,9,2022-09,29507.743965646998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,10,2022-10,29506.619295672,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,11,2022-11,28453.119438669997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2022,12,2022-12,31732.099603777006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,1,2023-01,28948.975802746,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,2,2023-02,26662.645788567,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,3,2023-03,29431.72030757,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,4,2023-04,30656.048233721,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,5,2023-05,29408.562066202998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,6,2023-06,29368.067929559,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,7,2023-07,30122.114300700996,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,8,2023-08,28550.277459962,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,9,2023-09,27339.97478097899,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,10,2023-10,28383.630117334,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,11,2023-11,27838.478312887997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2023,12,2023-12,30734.419970911993,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,1,2024-01,29638.109088956004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,2,2024-02,28573.736598979,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,3,2024-03,31532.470705120002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,4,2024-04,30218.808882161004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,5,2024-05,29506.995898840993,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,6,2024-06,28921.402752886996,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,7,2024-07,29508.480249808006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,8,2024-08,27875.008683484,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,9,2024-09,26433.908101248002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,10,2024-10,26918.005368186,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,11,2024-11,25338.486486641003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2024,12,2024-12,34031.14394843201,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,1,2025-01,31186.719882875994,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,2,2025-02,29520.488576204,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,3,2025-03,35176.04284684299,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,4,2025-04,28913.016420182004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,5,2025-05,31346.047571298997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,6,2025-06,31735.740499677,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,7,2025-07,31838.899745404997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,8,2025-08,31867.74963312463,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,9,2025-09,30187.859111054495,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,10,2025-10,32137.381244399614,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,153,147,Sumatera Utara,Rp Miliar/ Billions of Rp,2025,11,2025-11,30291.647040141237,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2018,9,2018-09,3.137666167749415,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2018,10,2018-10,1196.1050888839516,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2018,11,2018-11,2.387240934321126,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2018,12,2018-12,2.912267494315174,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,1,2019-01,3.1565126539616806,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,2,2019-02,3.0040460309225434,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,3,2019-03,3.2362911488579473,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,4,2019-04,3.826836557989282,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,5,2019-05,4.6669421404780955,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,6,2019-06,3.798494052259035,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,7,2019-07,4.060074129058695,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,8,2019-08,5.743056251313728,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,9,2019-09,5.899534638750212,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,10,2019-10,23.876019453085412,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,11,2019-11,12.65614499160168,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2019,12,2019-12,8.074388585639667,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,1,2020-01,16.144494271707014,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,2,2020-02,3.0951023631330026,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,3,2020-03,2.0620974347686927,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,4,2020-04,0.9463991368059985,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,5,2020-05,1.4366340293696274,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,6,2020-06,1.8346949279099392,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,154,148,Lainnya,Rp Miliar/ Billions of Rp,2020,7,2020-07,2.528777772796394,SPIP-Desember-2025.xlsx
