source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,value_as_published,source_file
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2019,545.523,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2020,467.313,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2021,112.87700000000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2022,555.1510000000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2023,17.199,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,14,8,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2024,9.118,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2019,1149.872,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2020,781.713,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2021,168.847,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2022,381.84999999999997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2023,27.314,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,15,9,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2024,7.85,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2013,4305.815371776001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2014,5749.454176255999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2015,5176.3584368639995,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2016,4420.012507136,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2017,4030.6924748799997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2018,23032.253753755,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2019,92368.45750234899,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2020,191599.85013,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2021,32861.199197437,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2022,3131.826742656,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2023,1475.780347703,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,16,10,Nilai Transaksi Phone Banking,Rp Miliar/ Billions of Rp,2024,1073.853266446,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2019,3631.1746808890002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2020,6827.34355,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2021,1511.0362042559998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2022,64.82792463300001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2023,38.053008305000006,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,17,11,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2024,35.791264086,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2019,26332.218366121997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2020,59435.57287,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2021,11523.312836829002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2022,2027.0312804280002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2023,798.3186601690002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,18,12,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2024,788.124912696,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2019,62405.064455338,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2020,125336.93371,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2021,19826.850156351993,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2022,1039.967537595,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2023,639.478436518,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,19,13,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2024,249.93708966400004,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2013,784118.3959999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2014,1241096.1680000003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2015,1595599.1840000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2016,2129316.96,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2017,2733829.68,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2018,2855556.6640000003,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2019,2360094.118,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2020,3427100.921,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2021,5534245.009,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2022,8354936.883000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2023,12334036.311999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,22,16,Volume Transaksi SMS/Mobile Banking,Ribu Transaksi/  Thousand Transaction ,2024,19550661.614,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2019,589401.609,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2020,668180.6749999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2021,955078.9719999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2022,1475741.695,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2023,2799464.5039999997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,23,17,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2024,6238325.694,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2019,1357843.455,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2020,2148996.29,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2021,3700153.367,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2022,5737027.302,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2023,7851165.943000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,24,18,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2024,10205991.733,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2019,412849.05400000006,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2020,609923.956,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2021,879012.67,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2022,1142167.886,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2023,1683405.8649999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,25,19,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2024,3106344.187,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2013,486279.70159411203,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2014,663513.4333747199,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2015,821919.2721408,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2016,1159313.561223168,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2017,1638508.078825472,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2018,2328703.375565397,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2019,3522491.380444542,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2020,4770122.279449999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2021,7730864.957638505,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2022,9995238.54688862,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2023,14378353.034957472,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,26,20,Nilai Transaksi SMS/Mobile Banking,Rp Miliar/ Billions of Rp,2024,23077473.363156892,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2019,301210.452589914,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2020,278268.44886999996,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2021,404167.61752595997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2022,585589.1762003299,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2023,989754.2865744518,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,27,21,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2024,1809708.500795369,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2019,2276078.071757194,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2020,3145145.3796500005,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2021,5008480.7143653855,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2022,6851425.998958334,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2023,9585422.550846895,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,28,22,Transaksi Intrabank,Rp Miliar/ Billions of Rp,2024,13556470.754386723,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2019,945202.8560974341,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2020,1346708.45093,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2021,2318216.62574716,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2022,2558223.3717299537,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2023,3803176.197536123,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,29,23,Transaksi Antarbank,Rp Miliar/ Billions of Rp,2024,7711294.107974797,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2013,1140284.8159999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2014,1536122.3679999998,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2015,1833751.88,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2016,2233373.728,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2017,2622033.344,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2018,2238650.4780000006,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2019,1151788.178,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2020,1531839.372,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2021,2237763.988,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2022,3409503.3310000002,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2023,3710195.962,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,32,26,Volume Transaksi Internet Banking,Ribu Transaksi/  Thousand Transaction ,2024,2453659.337,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2019,279629.504,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2020,406046.917,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2021,415098.48099999997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2022,630816.9709999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2023,683083.7239999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,33,27,Transaksi Pembayaran/Pembelian,Ribu Transaksi/  Thousand Transaction ,2024,80606.504,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2019,732344.107,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2020,950272.2760000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2021,1546016.4309999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2022,2239434.084,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2023,2457478.91,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,34,28,Transaksi Intrabank,Ribu Transaksi/  Thousand Transaction ,2024,2002367.9139999999,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2019,139814.567,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2020,175520.17899999997,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2021,276649.076,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2022,539252.2760000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2023,569633.3280000001,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,35,29,Transaksi Antarbank,Ribu Transaksi/  Thousand Transaction ,2024,370684.919,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2013,12093830.38379621,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2014,11074145.823490046,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2015,11521186.286534656,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2016,13223602.740527105,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2017,15435568.8800256,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2018,20241522.611777764,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2019,23764896.47596427,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2020,22585573.26131991,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2021,33089391.596466046,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2022,42550582.34646263,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2023,43945073.91033622,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,36,30,Nilai Transaksi Internet Banking,Rp Miliar/ Billions of Rp,2024,64788640.2088657,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,37,31,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2019,643151.0816145829,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,37,31,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2020,395442.127899527,SPIP-Desember-2025.xlsx
7,Table 7. Proprietary Channel,37,31,Transaksi Pembayaran/Pembelian,Rp Miliar/ Billions of Rp,2021,898708.911341929,SPIP-Desember-2025.xlsx
